Country,Country Code,Year,inflation_rate,unemployment_rate,debt_to_gdp_ratio,foreign_direct_investment,population,population_density_km,years_existed,conflict_count,gdp_nominal,gdp_ppp_per_capita,gdp_nominal_per_capita,gini_coefficient,human_development_index,gross_external_debt
Canada,CAN,2023,3.87900159788426,5.366,,2.23099496112201,40097761.0,,,,2140085567791.45,61582.3499713265,53371.6974319701,,,
Canada,CAN,2022,6.80280115341613,5.28,56.0929929346043,2.31251652587337,38939056.0,,81.2956097560976,,2161483369422.01,62041.5620298406,55509.393176404,,,
Canada,CAN,2021,3.39519318527528,7.527,65.5991383813981,2.94525148855338,38239864.0,4.351026204103,81.5870731707317,2.06525947364399,2007472181464.15,55781.6990272912,52496.8441693242,,,
Canada,CAN,2020,0.716999632307827,9.657,69.858583056447,1.75897085668576,38028638.0,4.24162135453439,81.6604878048781,2.00323552889971,1655684730000.19,48590.6832121939,43537.839298904,,0.797520101070404,
Canada,CAN,2019,1.94926902411593,5.69,48.5849747769998,2.80676687017653,37618495.0,4.19587500655283,82.2239024390244,1.83622745922526,1743725183672.52,50498.9731057448,46352.8693445211,31.7,,
Canada,CAN,2018,2.26822567248103,5.837,48.9489513667479,2.46931207254863,37072620.0,4.13498944297029,81.8439024390244,1.78748605315357,1725329192783.02,49982.5999118348,46539.1761570405,32.5,0.800089955329895,
Canada,CAN,2017,1.59688412852977,6.426,50.7838072801558,1.53752071953934,36545075.0,4.07614836279598,81.8329268292683,1.81920905577647,1649265644244.09,48317.3874457165,45129.628116623,33.3,0.799,
Canada,CAN,2016,1.42875954701085,7.038,52.5783090179227,2.23835012140903,36110803.0,4.02771072511681,81.9248780487805,1.70573180158618,1527994741907.43,46470.6466391111,42314.0615817218,32.7,,
Canada,CAN,2015,1.12524136094277,6.945,51.6720909225187,3.85389453706153,35704498.0,3.98239245827659,81.8156097560976,1.70994583417735,1556508816217.14,44668.0912814303,43594.1941045394,33.7,,
Canada,CAN,2014,1.90663590717861,7.023,48.8645278427909,3.55390337011002,35434066.0,3.9522291338328,81.7843902439025,1.48285782460859,1805749878439.94,45758.1007297304,50960.8431174661,33.2,,
Caribbean small states,CSS,2023,3.81386026387223,9.91360375890167,,17.9942154484086,3167738.0,,,,53252637669.8953,31173.8765006823,16810.93501732,,,
Caribbean small states,CSS,2022,6.19597434778739,10.7078632981246,,3.99892929223076,3147057.0,,71.0346770865605,,48138054138.9849,26327.0343690379,15296.212982156,,,
Caribbean small states,CSS,2021,2.23684975359863,12.3954073961092,,9.85434763206274,3128519.0,7.72760034580709,70.4817910938051,,36706592898.6925,19757.122425393,11732.8975463126,,,
Caribbean small states,CSS,2020,-0.294805105674599,13.3550636913219,,7.98635969932479,3106185.0,7.67243423490182,72.3312275141371,,31378030000.782,16860.2611534076,10101.7904602533,,,
Caribbean small states,CSS,2019,1.17221285357721,10.8562293538131,,8.461286990942,3090374.0,7.63338026429542,72.3737406068003,,37621010338.3616,18575.0945215188,12173.610811624,,,
Caribbean small states,CSS,2018,1.24500040905268,11.1749613879246,,7.61509061239228,3058106.0,7.55367667037174,72.7112410753584,,36225416548.2006,17525.3235679629,11845.703369406,,,
Caribbean small states,CSS,2017,1.51820700736147,10.9611837901566,,4.24353055704438,3016651.0,7.45128072125479,72.4446539898052,,34921587493.3397,16937.5356081639,11576.2769685123,,,
Caribbean small states,CSS,2016,0.141816225732312,11.5331435195688,,5.91194853093016,2993247.0,7.39347165616895,72.2220822250887,,33451252507.2663,15876.8389024768,11175.5737188632,,,
Caribbean small states,CSS,2015,-0.861584009427748,11.5789445340356,,5.28381282230915,2969980.0,7.33600098802025,71.8831902659277,31.5,34538256117.6859,16035.0021139298,11629.1207744449,,,
Caribbean small states,CSS,2014,1.08944157435355,12.2346247373154,,5.42349816924462,2945840.0,7.2763739656663,71.6407719635147,27.4,33462282320.5238,15861.5988557405,11359.1648971172,,,
Cayman Islands,CYM,2023,,,,,69310.0,,,,,,,,,
Cayman Islands,CYM,2022,,,,-44.2307705213797,68706.0,,,,6600844001.53721,85167.6720732287,96073.7635946963,,,
Cayman Islands,CYM,2021,,,,-13.3301038180885,68136.0,283.9,82.009756097561,,6060026509.58539,76296.9406818273,88940.1565924825,,,
Cayman Islands,CYM,2020,,,,121.579926985071,67311.0,280.4625,,4.45695693836771,5655357984.24218,67467.3327871543,84018.3325792543,,,
Cayman Islands,CYM,2019,,,,18.1830873442761,66134.0,275.558333333333,,3.02416306287235,5941896599.57333,74008.7646396193,89846.3210991824,,,
Cayman Islands,CYM,2018,,,,3.13994473836618,64884.0,270.35,,10.7884840638678,5530178498.90783,72981.7520974634,85231.7751511594,,,
Cayman Islands,CYM,2017,,,,48.515881955007,63581.0,264.920833333333,,4.71839071420707,5166281293.18715,69038.2456979645,81255.1122691866,,,
Cayman Islands,CYM,2016,-0.62525835861814,,,54.676279737094,62255.0,259.395833333333,,,4909322200.00212,66571.5635709574,78858.2796562866,,,
Cayman Islands,CYM,2015,-2.34752770165615,,,1709.82722352518,60911.0,253.795833333333,,,4708167255.28727,64777.5003687093,77295.8456647776,,,
Cayman Islands,CYM,2014,1.27397911533388,,,1009.0310578527,59559.0,248.1625,,8.39496637815966,4562853582.32463,64201.8923849244,76610.647967975,,,
Central African Republic,CAF,2023,2.97913852618937,6.286,,1.51604656589009,5742315.0,,,,2555492085.24831,1129.98045399934,445.028195988605,,,
Central African Republic,CAF,2022,5.58316735183247,6.337,,1.00929791484186,5579144.0,,54.477,,2382618615.01694,1112.4459862811,427.058096191269,,,1018228456.5
Central African Republic,CAF,2021,4.25936417542868,6.676,,0.214980465443776,5457154.0,8.7597579376545,53.895,,2516498412.46384,1057.19439503026,461.137510956047,43.0,,1118042890.7
Central African Republic,CAF,2020,1.71015659523153,6.556,,0.0746698927110639,5343020.0,8.5765514141706,54.604,,2326720900.38047,1003.1486767262,435.469247800022,,0.291631907224655,899190573.4
Central African Republic,CAF,2019,2.68537355266787,5.978,,1.1525297989583,5209324.0,8.36194420366625,55.025,,2221301351.43918,934.815543219503,426.408753120209,,,848332900.5
Central African Republic,CAF,2018,1.61215686991555,5.896,,0.810612744001372,5094780.0,8.17807955311567,54.369,,2220979146.11241,867.392565869771,435.93229660798,,,784431039.9
Central African Republic,CAF,2017,4.18072331871267,5.969,,0.332412482969051,4996741.0,8.02070852996886,53.721,,2072349972.6818,847.863933621235,414.74032227842,,,721865032.8
Central African Republic,CAF,2016,4.94543276106518,5.904,,0.397590019652539,4904177.0,7.87212591094417,53.46,20.120400654,1825018144.65595,793.924920784403,372.135456093031,,,694648759.0
Central African Republic,CAF,2015,1.40297017136816,5.871,,0.176904971713319,4819333.0,7.73593534302867,52.793,,1695825714.19282,738.556430782503,351.879754769554,,,690626853.7
Central African Republic,CAF,2014,14.898684179755,5.685,,0.18339589636816,4798734.0,7.70287007608591,50.566,,1894813389.40325,673.393560977092,394.856932975083,,,661613485.4
Central Europe and the Baltics,CEB,2023,9.44284140088564,4.08125724708342,,-0.401217477217901,100156608.0,,,,2252970882003.43,48261.1524268396,22494.4806637564,,,
Central Europe and the Baltics,CEB,2022,14.6081439492433,4.00665167510362,53.9805667007551,3.75658824379422,100108262.0,,76.7900832133555,,1943576044705.41,45163.4349020907,19414.7416594388,,,
Central Europe and the Baltics,CEB,2021,3.83984491500146,4.48659281280673,61.5808832130993,6.31011471371976,101413157.0,91.7804973519105,74.7974010962248,,1908203520080.5,39902.2158317656,18816.1336904293,,,
Central Europe and the Baltics,CEB,2020,1.67244096855756,4.3737883559419,66.3207557954997,12.73876387457,102180124.0,92.4702878927427,76.0823543627006,,1665817489087.96,35850.3487946529,16302.7546246465,,,
Central Europe and the Baltics,CEB,2019,2.66456133425431,3.78084720704764,53.2413388376139,9.10022732250041,102398537.0,92.6689547055008,77.2668446661451,,1674815945871.77,35482.038696541,16355.8581493383,,,
Central Europe and the Baltics,CEB,2018,2.53445424186598,4.31558554732781,54.3953500913792,-1.19011428589522,102538451.0,92.7893185519725,76.9768226818402,,1649014249607.31,32020.3911908708,16081.9110638536,,,
Central Europe and the Baltics,CEB,2017,2.0759355367385,5.29764711939543,56.9319451468504,2.00071643475932,102740078.0,92.969024254002,76.9283763556248,,1461567745963.7,29835.9795536823,14225.8773247545,,,
Central Europe and the Baltics,CEB,2016,-0.054999541670474,6.49345477676331,60.658477219703,8.73978831736234,102994278.0,93.1379540162322,76.9698114171911,,1316821592128.16,27759.4752283361,12785.3859233633,,,
Central Europe and the Baltics,CEB,2015,-0.464499004644911,7.82265664366544,59.395824124965,1.777075348726,103257886.0,93.3754402553146,76.5718777647788,1.3,1293623329358.52,26138.7832134565,12528.0826430876,,,
Central Europe and the Baltics,CEB,2014,0.0538213132399802,8.86413733524672,60.6139650288605,3.66083185892602,103496179.0,93.5904700585346,76.6756236113045,1.3,1463823020682.85,24930.6566407373,14143.7397479462,,,
Chad,TCD,2023,10.8363568399842,1.082,,6.9458523162411,18278568.0,,,,13149325358.7383,1969.30313518073,719.384875157521,,,
Chad,TCD,2022,5.78802687843616,1.104,,4.95303734879886,17723315.0,,52.997,,12396807590.173,1881.9913112268,699.463254485574,37.4,,3470952821.4
Chad,TCD,2021,-0.772844370359139,1.511,,5.98558469761778,17179740.0,13.643376747141,52.525,,11779981332.16,1764.34807562549,685.690314996618,,,3585529284.7
Chad,TCD,2020,4.4641443723286,1.693,,5.20459064505571,16644701.0,13.2184728398983,52.777,,10715396042.3343,1623.25784968104,643.772215694009,,0.299782782793045,3487196050.3
Chad,TCD,2019,-0.971939175419317,1.081,,5.00787803152093,16126866.0,12.8072315756036,53.259,,11314951091.7283,1846.97478392739,701.621201027424,,,3216211690.0
Chad,TCD,2018,4.27462198610545,1.135,,4.10075295759299,15604210.0,12.3921616899619,52.825,,11239167898.3395,1691.46154747262,720.265101427085,37.5,0.299028992652893,3180873066.1
Chad,TCD,2017,-1.53709962980849,1.116,,3.63367309483069,15085884.0,11.9805304955527,52.308,,10000394381.0177,1626.98040158869,662.897472963315,,0.293,3134245756.7
Chad,TCD,2016,-0.792440525236016,1.044,,2.42312831220093,14592585.0,11.5887746188056,52.083,,10097778098.1707,1702.25602983866,691.980077427731,,,2857894668.9
Chad,TCD,2015,4.37712665065654,0.968,,5.1107029489705,14140274.0,11.2295695679797,51.589,,10950392256.9543,1852.30338294451,774.411603124119,,,2798645241.3
Chad,TCD,2014,1.68197313925661,0.926,,-4.84583028615102,13697126.0,10.8776413595934,51.202,,13940767218.5849,1697.79972021064,1017.78776208855,,,3724337229.9
Channel Islands,CHI,2023,,5.982,,,175346.0,,,,,,,,,
Channel Islands,CHI,2022,,5.91,,,174079.0,,81.583,,11228317318.7652,,64501.2742419548,,,
Channel Islands,CHI,2021,,6.609,,,172683.0,872.136363636364,81.232,,11138490591.657,,64502.5311794273,,,
Channel Islands,CHI,2020,,6.611,,,171113.0,864.207070707071,81.264,,9301349237.2106,,54357.9344480583,,,
Channel Islands,CHI,2019,,6.17,,,169410.0,855.606060606061,81.39,,9921386549.99805,,58564.3500973853,,,
Channel Islands,CHI,2018,,6.324,,,167259.0,844.742424242424,81.375,,9940766574.08511,,59433.3732360298,,,
Channel Islands,CHI,2017,,6.865,,,165215.0,834.419191919192,81.331,,9070980826.69076,,54904.0996682551,,,
Channel Islands,CHI,2016,,7.442,,,163721.0,826.873737373737,81.366,,9072059721.02166,,55411.7047967069,,,
Channel Islands,CHI,2015,,7.901,,,162190.0,819.141414141414,81.433,,,,,,,
Channel Islands,CHI,2014,,8.285,,,160912.0,812.686868686869,81.884,,,,,,,
Chile,CHL,2023,7.58168251407969,9.037,,6.47859210208402,19629590.0,,,,335533331669.219,33284.4947338649,17093.2419713921,,,
Chile,CHL,2022,11.6438667110561,8.299,,6.03627962411555,19603733.0,,79.519,,302116539409.03,31586.1368981832,15411.1739539112,43.0,,
Chile,CHL,2021,4.52456838259121,9.325,,4.81019970676228,19493184.0,26.2170074724423,78.944,3.63203867485069,315515014838.539,29050.0807938778,16185.9147709548,,,
Chile,CHL,2020,3.04549084804334,11.006,,4.50610139661101,19300315.0,25.9576117773008,79.377,4.79784927857005,254042159309.311,25443.2140146182,13162.5913519707,47.0,0.651604175567627,
Chile,CHL,2019,2.55754475703327,7.533,,4.87956164130548,19039485.0,25.6068131566631,80.326,3.9444343178286,278285058719.466,25824.646525455,14616.2072513761,,,
Chile,CHL,2018,2.43488981353057,7.647,,2.68461345207245,18701450.0,25.1521790588704,80.133,4.41142252575542,295857562991.709,25564.5367168945,15820.0333659534,,0.665265142917633,
Chile,CHL,2017,2.18271846868519,7.29,,1.89647029832423,18368577.0,24.7044875002017,80.35,4.24093820659053,276154259987.103,24546.9124213942,15034.0584350711,45.3,0.674,
Chile,CHL,2016,3.78619355893118,6.926,,4.55707488144666,18083879.0,24.3215880419404,80.079,3.42846787936184,249344863933.461,23492.2878567238,13788.2400083224,,,
Chile,CHL,2015,4.34877353217053,6.605,,7.32780348720507,17870124.0,24.03410209648,79.746,2.34469553764708,242450355827.827,22691.4866244485,13567.3572174332,45.3,,
Chile,CHL,2014,4.71867527854663,6.761,,9.83500371391784,17687108.0,23.7879580166018,79.473,2.47637997121972,259560978231.552,22779.4276703281,14675.1508630779,,,
China,CHN,2023,0.234836828893051,4.67,,0.24011353126217,1410710000.0,,,,17794781986104.5,24557.6389534489,12614.0609948923,,,
China,CHN,2022,1.97357555739051,4.98,,1.06367348813082,1412175000.0,,78.587,,17881783387000.9,22499.4426677018,12662.5831692254,,,2388742446960.7
China,CHN,2021,0.981015135544882,4.55,,1.93078622294539,1412360000.0,150.439753691066,78.211,,17820459508852.2,20406.7296584605,12617.5051041181,35.7,,2702248173084.8
China,CHN,2020,2.41942189457782,5.0,,1.72317554862906,1411100000.0,150.305542803154,78.077,0.502270364156281,14687744162801.0,17891.4802869971,10408.7195541075,37.1,0.65310263633728,2326232537961.7
China,CHN,2019,2.89923416358227,4.56,,1.31071593247948,1407745000.0,149.948179684945,77.968,0.518966640910828,14279968506271.7,17262.1759037355,10143.8602206165,38.2,,2114161989828.3
China,CHN,2018,2.07479039965576,4.31,,1.69389428446517,1402760000.0,149.417194545073,77.744,0.531025483737603,13894907857880.6,16006.9131210004,9905.40638304527,38.5,0.64709883928299,1961562462976.8
China,CHN,2017,1.59313600071436,4.47,,1.34912369633213,1396215000.0,148.720043543977,77.248,0.566555783864419,12310491333980.9,14750.3658330379,8817.04560829162,39.1,0.673,1710819944231.6
China,CHN,2016,2.00000182191943,4.56,,1.55563699883085,1387790000.0,147.822641376791,77.218,0.615882984238859,11233313730348.7,13882.0280462079,8094.39016735149,38.5,,1413904270462.7
China,CHN,2015,1.43702380935655,4.65,,2.19217773086009,1379860000.0,146.977949259981,76.977,0.660106050334851,11061572618578.7,13201.6738280782,8016.44559489998,38.6,,1333768986063.5
China,CHN,2014,1.92164162788521,4.63,,2.55924761041391,1371860000.0,146.125816729087,76.717,0.727914756317719,10475624944355.2,12700.4440173922,7636.07434020616,39.2,,1778380562695.9
Colombia,COL,2023,11.7359044948689,9.565,,4.71663265465747,52085168.0,,,,363540156234.868,21548.0133685917,6979.72513470377,,,
Colombia,COL,2022,10.1772313546166,10.547,69.8732040763918,4.97568342327735,51874024.0,,73.659,,345329875078.512,21055.6630300002,6657.08669677355,54.8,,184118051877.0
Colombia,COL,2021,3.49505757399448,13.898,80.0350169052408,3.00175693787234,51516562.0,46.4322325371789,72.83,27.4843651251417,318524633225.395,17587.2317932888,6182.9559438651,55.1,,172107030882.6
Colombia,COL,2020,2.52663500084706,15.983,90.7463536034683,2.75889428953141,50930662.0,45.9041568273997,74.769,24.2427633844347,270348342541.465,15427.593780784,5308.16470717512,53.5,0.60433030128479,155728184773.6
Colombia,COL,2019,3.52301932741447,10.28,72.3271161212972,4.33058240931506,50187406.0,45.2342550698513,76.752,25.7534726366066,323031701192.84,16091.4990479231,6436.50921493811,51.3,,138941565031.8
Colombia,COL,2018,3.24056932930569,9.36,71.3298940708726,3.38083573220192,49276961.0,44.4136647138351,76.748,26.231325159933,334198218098.276,15161.3179744309,6782.03792028237,50.4,0.598653852939606,133285356229.2
Colombia,COL,2017,4.31431325695011,9.086,66.4502971170521,4.39318232765433,48351671.0,43.5796944569626,76.646,25.4344883492702,311866875156.879,14334.9146083622,6449.97098770131,49.7,0.593,126089529330.1
Colombia,COL,2016,7.51346024627675,8.922,66.5252086592451,4.90164572903473,47625955.0,42.9256016223524,76.471,26.0404224330995,282720100286.228,13971.3395877313,5936.26102166829,50.6,,120824097762.0
Colombia,COL,2015,4.9898311584953,8.572,52.9552257575055,3.95939854860997,47119728.0,42.4693357368184,76.257,27.1287644105246,293492370193.166,13289.6744891676,6228.65162110371,51.0,,113361779932.3
Colombia,COL,2014,2.89883787761738,8.799,47.520522071261,4.24107256687865,46677947.0,42.0711554754394,76.043,28.5852331937392,381240864422.406,13323.1690837161,8167.47284156277,52.5,,104601742439.7
Comoros,COM,2023,,5.795,,0.369718304452818,852075.0,,,,1352380972.15662,3854.78878468884,1587.16189555687,,,
Comoros,COM,2022,,5.854,,0.308973855254771,836774.0,,63.68,,1242519407.77603,3687.62566153082,1484.89246532042,,,368721651.0
Comoros,COM,2021,,5.857,,0.310531969004356,821625.0,441.496507254164,63.417,,1296089479.91978,3426.75773437156,1577.47084122292,,,350292378.6
Comoros,COM,2020,,5.884,,0.316385474955505,806166.0,433.189682966147,64.166,,1225039196.61091,3245.39958769899,1519.58678065177,,0.40468829870224,296639093.2
Comoros,COM,2019,,5.1,,0.359894031144375,790986.0,425.032778076303,64.068,,1195019531.9011,3294.28830809778,1510.7973237214,,,259253198.6
Comoros,COM,2018,,5.018,,0.47715009243252,776313.0,417.148307361634,63.912,,1188797449.38584,3284.44395494343,1531.33781011763,,0.400950133800507,240025939.8
Comoros,COM,2017,,5.04,,0.363776536091143,761664.0,409.27673293928,63.625,,1077439756.59451,3325.50387714205,1414.58668992431,,0.409,181646215.0
Comoros,COM,2016,,5.042,,0.352458395658836,746232.0,400.984416980118,63.237,,1012835493.19325,3120.16005522135,1357.26622979616,,,175006571.8
Comoros,COM,2015,,4.972,,0.511029838634197,730216.0,392.378291241268,62.896,,966029600.862227,2935.19896242167,1322.93677605288,,,125602671.9
Comoros,COM,2014,,4.88,,0.407499039358216,714612.0,383.993551853842,62.516,,1149587661.00693,2924.83151735989,1608.68787678758,45.3,,136793606.4
"Congo, Dem. Rep.",COD,2023,,4.544,,2.51253310031161,102262808.0,,,,66383287002.9969,1670.84721852628,649.143987939358,,,
"Congo, Dem. Rep.",COD,2022,,4.585,15.9896968122357,2.14185515804325,99010212.0,,59.743,,65801547619.5974,1533.74387797539,664.593543336696,,,9432253639.7
"Congo, Dem. Rep.",COD,2021,,5.273,,3.03220638870425,95894118.0,42.2990750093734,59.193,,55328482783.5393,1358.2047169909,576.974729394136,,,9186211932.9
"Congo, Dem. Rep.",COD,2020,,5.369,,3.07507847506139,92853164.0,40.9577045058556,59.739,,48716961860.1325,1174.38586818797,524.666686211495,44.7,0.366369277238846,7084444448.6
"Congo, Dem. Rep.",COD,2019,,4.642,,2.60931448015292,89906890.0,39.658097527624,60.276,,51775829877.2088,1206.79811331271,575.882781366465,,,6487300434.2
"Congo, Dem. Rep.",COD,2018,,4.661,,2.95904257934813,87087355.0,38.4143953596083,59.942,,47568210009.8172,1105.62884710845,546.212593203883,,0.364528745412826,5826110288.1
"Congo, Dem. Rep.",COD,2017,,4.637,,2.75644331422703,84283273.0,37.177509538828,59.411,,38019264794.8263,1036.58835774482,451.089088517319,,0.369,5819657762.1
"Congo, Dem. Rep.",COD,2016,2.88585107289988,4.548,,2.51078403634832,81430977.0,35.9193564323681,59.066,,37134801555.3322,942.300277661143,456.027950583624,,,5690740595.9
"Congo, Dem. Rep.",COD,2015,0.74419899478147,4.456,,3.07434208974213,78656904.0,34.6957076376789,58.49,,37917706497.1793,885.124442844181,482.064568638238,,,5996709515.5
"Congo, Dem. Rep.",COD,2014,1.24303889760803,4.446,,4.17602952858263,76035588.0,33.5394402417238,58.296,,35909040925.9375,829.650776911778,472.266235725533,,,6150645726.3
"Congo, Rep.",COG,2023,4.30174563591016,20.054,,4.08897217938885,6106869.0,,,,15321055818.3263,6932.93820935238,2508.82339515164,,,
"Congo, Rep.",COG,2022,3.04344334698478,20.261,,3.3650833609005,5970424.0,,63.053,,15817030156.9459,6713.96363730791,2649.23063369467,,,7895122663.0
"Congo, Rep.",COG,2021,1.7156427545126,22.077,,-2.15982873754758,5835806.0,17.0887437774524,63.519,,14825690210.0308,6323.71757921482,2540.47002419731,,,8254233304.0
"Congo, Rep.",COG,2020,1.79537147083108,22.373,,-17.2921160830895,5702174.0,16.6974348462665,63.785,,11468688140.7225,4813.31562649405,2011.28344044263,,0.41926571726799,8223741439.2
"Congo, Rep.",COG,2019,2.20607305781525,20.608,,-10.2147549762363,5570733.0,16.312541727672,62.747,,13976637328.8474,5766.7549235887,2508.94044443477,,,8397253562.3
"Congo, Rep.",COG,2018,1.15277896375523,20.938,,29.2086100408343,5441062.0,15.932831625183,64.053,,14773900277.9221,5636.42558854992,2715.26041752917,,0.417835533618927,7043574267.9
"Congo, Rep.",COG,2017,0.450063823285546,20.887,,37.3227748474589,5312340.0,15.5559004392387,63.76,,11834473047.7636,4476.99360198666,2227.7326089376,,0.42,7327526314.8
"Congo, Rep.",COG,2016,3.19056179723773,20.524,,0.462969363462639,5186824.0,15.1883572474378,63.577,,10931328149.6857,4043.70013817739,2107.51861826924,,,6666379338.7
"Congo, Rep.",COG,2015,3.16909796750829,20.2,,34.4182561017118,5064386.0,14.8298272327965,63.233,,12434793867.7228,4746.04011241499,2455.34085824476,,,6776694503.4
"Congo, Rep.",COG,2014,0.912139545450097,19.781,,16.1339951653561,4944861.0,14.4798272327965,62.95,,17919321082.5539,5769.14806736445,3623.82705652473,,,5724086140.7
Costa Rica,CRI,2023,0.525193508693455,8.304,,5.4191807109794,5212173.0,,,,86497941439.0174,27952.4766235187,16595.3703837185,46.7,,
Costa Rica,CRI,2022,8.27477490232654,11.325,71.1115764129093,5.30504327929944,5180829.0,,77.32,,69243626028.5936,26181.1420172139,13365.3563992546,47.2,,38946101897.4
Costa Rica,CRI,2021,1.72647755109241,15.139,,5.53072986406839,5153957.0,100.939228358794,77.023,11.4087098514792,64960725734.1965,23700.2961313917,12604.0488374654,48.7,,34107656208.8
Costa Rica,CRI,2020,0.724911478131376,16.432,,3.37043523311192,5123105.0,100.33499804152,79.277,11.1260651499432,62395610760.3912,21716.8702432685,12179.2566735195,49.2,0.628635048866272,31269331814.7
Costa Rica,CRI,2019,2.09604635327807,10.807,,4.22094016660926,5084532.0,99.57955346651,79.427,11.0727999226674,64417670521.1842,22949.5286593344,12669.3411549351,48.2,,29800758229.0
Costa Rica,CRI,2018,2.22111461526581,9.01,,4.829438721344,5040734.0,98.7217783000392,79.484,11.6054526979603,62420164991.5374,21144.4097740325,12383.1499522763,48.0,0.603258788585663,28369279758.1
Costa Rica,CRI,2017,1.62590692991732,7.729,,4.83327522072814,4993842.0,97.8034077555817,79.377,12.0748726206068,60516044657.2254,20168.2204811346,12118.1336248174,48.3,0.619,25615909360.8
Costa Rica,CRI,2016,-0.0174788505908217,8.085,,4.45296211770326,4945205.0,96.8508617312965,79.459,11.6880897758536,58847019609.6549,18898.075223414,11899.8139833748,48.7,,25562670955.2
Costa Rica,CRI,2015,0.801982005099623,8.415,,5.23639457666332,4895242.0,95.8723462593028,79.086,11.3783955931086,56441920821.0806,17248.7473968748,11529.9551730192,48.4,,23588779506.4
Costa Rica,CRI,2014,4.51920098516954,8.499,,6.23293661039784,4844288.0,94.8744222483353,78.774,9.84664724241754,52016408951.8225,16132.6578757111,10737.6788811529,48.6,,19722088699.2
Cote d'Ivoire,CIV,2023,4.38711707003279,2.403,,2.22437281314551,28873034.0,,,,78788828906.8634,7790.85551957628,2728.80324620071,,,
Cote d'Ivoire,CIV,2022,5.27616724262846,2.434,,2.27881458136523,28160542.0,,58.916,,70173140101.4315,7234.22669294199,2491.89593372995,,,31959962223.5
Cote d'Ivoire,CIV,2021,4.09195189692863,2.59,,1.91282655892028,27478249.0,86.4095880503145,58.598,,72794636653.7793,6520.73116025072,2649.17304788159,35.3,,29895086912.0
Cote d'Ivoire,CIV,2020,2.42500656821815,2.559,,1.13111245703154,26811790.0,84.3138050314465,59.032,,63027852805.4204,5978.82274140233,2350.75139725548,,0.379889339208603,25245720344.7
Cote d'Ivoire,CIV,2019,-1.10686343994188,2.401,,1.40583048179049,26147551.0,82.2250031446541,59.319,,60382894697.3557,5947.92408892987,2309.31358341573,,,19831484538.4
Cote d'Ivoire,CIV,2018,0.359409031380677,2.851,,1.05998699614336,25493988.0,80.1697735849057,58.849,,58522477786.6889,5327.8249854095,2295.54033628198,37.2,0.369968354701996,16197579095.1
Cote d'Ivoire,CIV,2017,0.685881065304603,3.273,,1.85673486381974,24848016.0,78.1384150943396,58.48,,52512343996.69,5046.04768918974,2113.34152379369,,0.353,13449134231.4
Cote d'Ivoire,CIV,2016,0.723178457513217,1.896,,1.19375800859004,24213622.0,76.143465408805,58.06,,48407761036.8238,4862.918019013,1999.19537179625,,,11457186653.5
Cote d'Ivoire,CIV,2015,1.25149954781477,2.574,,1.07914154751207,23596741.0,74.2035880503145,57.762,,45815005169.2651,4711.49284430112,1941.58189765549,41.5,,11387731266.8
Cote d'Ivoire,CIV,2014,0.448682076766141,3.275,,0.899528920528969,22995555.0,72.3130660377359,57.208,,48843005613.7091,4345.61667514674,2124.01942956841,,,9805804583.5
Croatia,HRV,2023,7.9412817758683,6.063,,3.55367854952661,3853200.0,,,,82688842717.3926,45909.6344841758,21459.7847808036,,,
Croatia,HRV,2022,10.7805806758686,6.96,82.0797963923764,4.985245512246,3855641.0,,77.5756097560976,,71997070660.4835,42399.122264753,18673.1779905036,,,
Croatia,HRV,2021,2.55450699642041,7.608,90.3247289634752,6.72446813889904,3878981.0,69.3170300214439,76.4243902439025,0.812780755716158,69602166351.4771,37232.5957719881,17943.415126673,28.9,,
Croatia,HRV,2020,0.154811374562106,7.507,98.0034584478886,2.14960920253961,4047680.0,72.3316654753395,77.7243902439024,0.976355239042884,58221300897.8838,30688.8084534107,14383.8695000306,29.5,0.709693968296051,
Croatia,HRV,2019,0.771820346498019,6.617,81.1549621571203,6.36762753070617,4065253.0,72.6405010363805,78.4243902439025,0.799079557208224,61867157679.3215,32329.560497984,15218.5258037621,28.9,,
Croatia,HRV,2018,1.50012501041756,8.432,83.3165054440518,2.12116647436994,4087843.0,73.0441533843185,78.0707317073171,0.576855823299447,61861145806.2687,29156.3432264816,15132.9554012394,29.7,0.729365646839142,
Croatia,HRV,2017,1.12937210282347,11.208,86.5685678420054,0.798324265847072,4124531.0,73.6997176756486,77.8268292682927,1.09720614344802,56322449844.1579,27391.1087844882,13655.4798216229,30.4,0.723,
Croatia,HRV,2016,-1.12500000000002,13.103,93.0937488465214,0.829096003980754,4174349.0,74.5898970766922,78.0219512195122,1.04172807535293,52740059263.4245,25427.6271843349,12634.3195701712,30.9,,
Croatia,HRV,2015,-0.464499004644911,16.175,95.5873962026703,0.0650733887155568,4203604.0,75.1126438424702,77.2756097560976,0.869603026218531,51011170111.8487,23460.5665307537,12135.1036186683,31.1,,
Croatia,HRV,2014,-0.215196159576268,17.29,93.3103986617353,5.34714258494824,4238389.0,75.7342041312272,77.4780487804878,0.840341626882715,59489433514.5849,22463.1824497922,14035.8597369389,32.1,,
Cuba,CUB,2023,,1.163,,,11194449.0,,,,,,,,,
Cuba,CUB,2022,,1.254,,,11212191.0,,78.155,,,,,,,
Cuba,CUB,2021,,1.373,,,11256372.0,108.44289017341,73.683,,,,,,,
